chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
192,2021-05-27,#BrooklynBloodPop!,SyKo,8827,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,1,,,192,192
151,2021-06-03,#BrooklynBloodPop!,SyKo,10136,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,2,1.0,192.0,151,192
139,2021-06-10,#BrooklynBloodPop!,SyKo,10684,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,3,2.0,151.0,139,192
141,2021-06-17,#BrooklynBloodPop!,SyKo,10606,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,4,3.0,139.0,139,192
139,2021-06-24,#BrooklynBloodPop!,SyKo,10591,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,5,4.0,141.0,139,192
142,2021-07-01,#BrooklynBloodPop!,SyKo,10377,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,6,5.0,139.0,139,192
143,2021-07-08,#BrooklynBloodPop!,SyKo,9944,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,7,6.0,142.0,139,192
139,2021-07-15,#BrooklynBloodPop!,SyKo,9737,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,8,7.0,143.0,139,192
126,2021-07-22,#BrooklynBloodPop!,SyKo,9684,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,9,8.0,139.0,126,192
116,2021-07-29,#BrooklynBloodPop!,SyKo,10534,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,10,9.0,126.0,116,192
96,2021-08-05,#BrooklynBloodPop!,SyKo,11311,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,11,10.0,116.0,96,192
119,2021-08-12,#BrooklynBloodPop!,SyKo,9914,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,12,11.0,96.0,96,192
130,2021-08-19,#BrooklynBloodPop!,SyKo,9662,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,13,12.0,119.0,96,192
151,2021-08-26,#BrooklynBloodPop!,SyKo,9594,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,14,13.0,130.0,96,192
195,2021-09-16,#BrooklynBloodPop!,SyKo,8978,7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!SyKo,ae,15,13.0,,96,195
200,2019-02-21,'Di Na Muli,Janine Teñoso,2196,3VQb0rq27GPX92X53Ni1Lc,'Di Na MuliJanine Teñoso,ae,1,,,200,200
172,2019-02-28,'Di Na Muli,Janine Teñoso,2382,3VQb0rq27GPX92X53Ni1Lc,'Di Na MuliJanine Teñoso,ae,2,1.0,200.0,172,200
177,2019-03-07,'Di Na Muli,Janine Teñoso,2507,3VQb0rq27GPX92X53Ni1Lc,'Di Na MuliJanine Teñoso,ae,3,2.0,172.0,172,200
171,2019-03-14,'Di Na Muli,Janine Teñoso,2519,3VQb0rq27GPX92X53Ni1Lc,'Di Na MuliJanine Teñoso,ae,4,3.0,177.0,171,200
163,2019-03-21,'Di Na Muli,Janine Teñoso,2571,3VQb0rq27GPX92X53Ni1Lc,'Di Na MuliJanine Teñoso,ae,5,4.0,171.0,163,200
175,2019-03-28,'Di Na Muli,Janine Teñoso,2551,3VQb0rq27GPX92X53Ni1Lc,'Di Na MuliJanine Teñoso,ae,6,5.0,163.0,163,200
199,2018-11-22,'Till I Collapse,Eminem,1250,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,1,,,199,199
188,2019-06-06,'Till I Collapse,Eminem,3569,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,2,,,188,199
183,2019-06-13,'Till I Collapse,Eminem,4195,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,3,1.0,188.0,183,199
190,2019-06-20,'Till I Collapse,Eminem,4191,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,4,2.0,183.0,183,199
179,2019-06-27,'Till I Collapse,Eminem,4467,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,5,3.0,190.0,179,199
181,2019-07-04,'Till I Collapse,Eminem,5004,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,6,4.0,179.0,179,199
186,2019-07-11,'Till I Collapse,Eminem,4994,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,7,5.0,181.0,179,199
178,2019-10-31,'Till I Collapse,Eminem,4756,4xkOaSrkexMciUUogZKVTS,'Till I CollapseEminem,ae,8,5.0,,178,199
39,2020-02-27,00:00 (Zero O’Clock),BTS,13608,4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock)BTS,ae,1,,,39,39
143,2020-03-05,00:00 (Zero O’Clock),BTS,6422,4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock)BTS,ae,2,1.0,39.0,39,143
124,2021-06-03,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,11386,3yTkoTuiKRGL2VAlQd7xsC,0X1=LOVESONG (I Know I Love you)TOMORROW X TOGETHER,ae,1,,,124,124
80,2021-06-10,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,13605,3yTkoTuiKRGL2VAlQd7xsC,0X1=LOVESONG (I Know I Love you)TOMORROW X TOGETHER,ae,2,1.0,124.0,80,124
167,2021-06-17,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,9667,3yTkoTuiKRGL2VAlQd7xsC,0X1=LOVESONG (I Know I Love you)TOMORROW X TOGETHER,ae,3,2.0,80.0,80,167
32,2021-05-20,1 0 0 . m i l ‘ (with Bas),J. Cole,23141,4n6NDfYake476trCjJRNl0,1 0 0 . m i l ‘ (with Bas)J. Cole,ae,1,,,32,32
178,2021-05-27,1 0 0 . m i l ‘ (with Bas),J. Cole,9194,4n6NDfYake476trCjJRNl0,1 0 0 . m i l ‘ (with Bas)J. Cole,ae,2,1.0,32.0,32,178
22,2021-05-27,"1 step forward, 3 steps back",Olivia Rodrigo,30842,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,1,,,22,22
30,2021-06-03,"1 step forward, 3 steps back",Olivia Rodrigo,22397,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,2,1.0,22.0,22,30
45,2021-06-10,"1 step forward, 3 steps back",Olivia Rodrigo,17759,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,3,2.0,30.0,22,45
74,2021-06-17,"1 step forward, 3 steps back",Olivia Rodrigo,14411,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,4,3.0,45.0,22,74
111,2021-06-24,"1 step forward, 3 steps back",Olivia Rodrigo,12115,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,5,4.0,74.0,22,111
143,2021-07-01,"1 step forward, 3 steps back",Olivia Rodrigo,10351,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,6,5.0,111.0,22,143
160,2021-07-08,"1 step forward, 3 steps back",Olivia Rodrigo,9204,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",ae,7,6.0,143.0,22,160
135,2018-11-22,10 Freaky Girls (with 21 Savage),Metro Boomin,1636,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage)Metro Boomin,ae,1,,,135,135
152,2018-11-29,10 Freaky Girls (with 21 Savage),Metro Boomin,1473,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage)Metro Boomin,ae,2,1.0,135.0,135,152
168,2018-12-06,10 Freaky Girls (with 21 Savage),Metro Boomin,1547,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage)Metro Boomin,ae,3,2.0,152.0,135,168
161,2018-12-13,10 Freaky Girls (with 21 Savage),Metro Boomin,1829,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage)Metro Boomin,ae,4,3.0,168.0,135,168
198,2018-12-20,10 Freaky Girls (with 21 Savage),Metro Boomin,1726,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage)Metro Boomin,ae,5,4.0,161.0,135,198
11,2019-10-10,"10,000 Hours (with Justin Bieber)",Dan + Shay,22944,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,1,,,11,11
9,2019-10-17,"10,000 Hours (with Justin Bieber)",Dan + Shay,24656,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,2,1.0,11.0,9,11
9,2019-10-24,"10,000 Hours (with Justin Bieber)",Dan + Shay,24507,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,3,2.0,9.0,9,11
12,2019-10-31,"10,000 Hours (with Justin Bieber)",Dan + Shay,22997,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,4,3.0,9.0,9,12
12,2019-11-07,"10,000 Hours (with Justin Bieber)",Dan + Shay,21837,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,5,4.0,12.0,9,12
14,2019-11-14,"10,000 Hours (with Justin Bieber)",Dan + Shay,20549,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,6,5.0,12.0,9,14
17,2019-11-21,"10,000 Hours (with Justin Bieber)",Dan + Shay,19170,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,7,6.0,14.0,9,17
19,2019-11-28,"10,000 Hours (with Justin Bieber)",Dan + Shay,17125,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,8,7.0,17.0,9,19
23,2019-12-05,"10,000 Hours (with Justin Bieber)",Dan + Shay,14608,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,9,8.0,19.0,9,23
30,2019-12-12,"10,000 Hours (with Justin Bieber)",Dan + Shay,13698,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,10,9.0,23.0,9,30
40,2019-12-19,"10,000 Hours (with Justin Bieber)",Dan + Shay,13638,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,11,10.0,30.0,9,40
52,2019-12-26,"10,000 Hours (with Justin Bieber)",Dan + Shay,12617,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,12,11.0,40.0,9,52
35,2020-01-02,"10,000 Hours (with Justin Bieber)",Dan + Shay,13839,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,13,12.0,52.0,9,52
46,2020-01-09,"10,000 Hours (with Justin Bieber)",Dan + Shay,12152,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,14,13.0,35.0,9,52
43,2020-01-16,"10,000 Hours (with Justin Bieber)",Dan + Shay,12058,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,15,14.0,46.0,9,52
43,2020-01-23,"10,000 Hours (with Justin Bieber)",Dan + Shay,12823,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,16,15.0,43.0,9,52
36,2020-01-30,"10,000 Hours (with Justin Bieber)",Dan + Shay,12927,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,17,16.0,43.0,9,52
37,2020-02-06,"10,000 Hours (with Justin Bieber)",Dan + Shay,12887,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,18,17.0,36.0,9,52
33,2020-02-13,"10,000 Hours (with Justin Bieber)",Dan + Shay,14147,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,19,18.0,37.0,9,52
32,2020-02-20,"10,000 Hours (with Justin Bieber)",Dan + Shay,13982,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,20,19.0,33.0,9,52
37,2020-02-27,"10,000 Hours (with Justin Bieber)",Dan + Shay,14231,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,21,20.0,32.0,9,52
29,2020-03-05,"10,000 Hours (with Justin Bieber)",Dan + Shay,14852,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,22,21.0,37.0,9,52
44,2020-03-12,"10,000 Hours (with Justin Bieber)",Dan + Shay,14508,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,23,22.0,29.0,9,52
45,2020-03-19,"10,000 Hours (with Justin Bieber)",Dan + Shay,13250,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,24,23.0,44.0,9,52
49,2020-03-26,"10,000 Hours (with Justin Bieber)",Dan + Shay,12899,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,25,24.0,45.0,9,52
41,2020-04-02,"10,000 Hours (with Justin Bieber)",Dan + Shay,13635,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,26,25.0,49.0,9,52
38,2020-04-09,"10,000 Hours (with Justin Bieber)",Dan + Shay,13639,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,27,26.0,41.0,9,52
36,2020-04-16,"10,000 Hours (with Justin Bieber)",Dan + Shay,13276,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,28,27.0,38.0,9,52
42,2020-04-23,"10,000 Hours (with Justin Bieber)",Dan + Shay,12652,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,29,28.0,36.0,9,52
41,2020-04-30,"10,000 Hours (with Justin Bieber)",Dan + Shay,12303,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,30,29.0,42.0,9,52
42,2020-05-07,"10,000 Hours (with Justin Bieber)",Dan + Shay,12345,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,31,30.0,41.0,9,52
44,2020-05-14,"10,000 Hours (with Justin Bieber)",Dan + Shay,12415,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,32,31.0,42.0,9,52
44,2020-05-21,"10,000 Hours (with Justin Bieber)",Dan + Shay,12517,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,33,32.0,44.0,9,52
60,2020-05-28,"10,000 Hours (with Justin Bieber)",Dan + Shay,12742,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,34,33.0,44.0,9,60
53,2020-06-04,"10,000 Hours (with Justin Bieber)",Dan + Shay,12613,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,35,34.0,60.0,9,60
48,2020-06-11,"10,000 Hours (with Justin Bieber)",Dan + Shay,13017,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,36,35.0,53.0,9,60
52,2020-06-18,"10,000 Hours (with Justin Bieber)",Dan + Shay,12542,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,37,36.0,48.0,9,60
54,2020-06-25,"10,000 Hours (with Justin Bieber)",Dan + Shay,12082,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,38,37.0,52.0,9,60
60,2020-07-02,"10,000 Hours (with Justin Bieber)",Dan + Shay,11957,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,39,38.0,54.0,9,60
93,2020-07-09,"10,000 Hours (with Justin Bieber)",Dan + Shay,9360,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,40,39.0,60.0,9,93
99,2020-07-16,"10,000 Hours (with Justin Bieber)",Dan + Shay,9638,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,41,40.0,93.0,9,99
88,2020-07-23,"10,000 Hours (with Justin Bieber)",Dan + Shay,9949,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,42,41.0,99.0,9,99
104,2020-07-30,"10,000 Hours (with Justin Bieber)",Dan + Shay,9593,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,43,42.0,88.0,9,104
95,2020-08-06,"10,000 Hours (with Justin Bieber)",Dan + Shay,8958,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,44,43.0,104.0,9,104
84,2020-08-13,"10,000 Hours (with Justin Bieber)",Dan + Shay,9513,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,45,44.0,95.0,9,104
96,2020-08-20,"10,000 Hours (with Justin Bieber)",Dan + Shay,9173,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,46,45.0,84.0,9,104
98,2020-08-27,"10,000 Hours (with Justin Bieber)",Dan + Shay,8929,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,47,46.0,96.0,9,104
81,2020-09-03,"10,000 Hours (with Justin Bieber)",Dan + Shay,9758,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,48,47.0,98.0,9,104
84,2020-09-10,"10,000 Hours (with Justin Bieber)",Dan + Shay,9643,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,49,48.0,81.0,9,104
89,2020-09-17,"10,000 Hours (with Justin Bieber)",Dan + Shay,9561,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,50,49.0,84.0,9,104
79,2020-09-24,"10,000 Hours (with Justin Bieber)",Dan + Shay,10444,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,51,50.0,89.0,9,104
77,2020-10-01,"10,000 Hours (with Justin Bieber)",Dan + Shay,11162,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,52,51.0,79.0,9,104
88,2020-10-08,"10,000 Hours (with Justin Bieber)",Dan + Shay,10883,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,53,52.0,77.0,9,104
87,2020-10-15,"10,000 Hours (with Justin Bieber)",Dan + Shay,10747,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,54,53.0,88.0,9,104
70,2020-10-22,"10,000 Hours (with Justin Bieber)",Dan + Shay,12812,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,55,54.0,87.0,9,104
83,2020-10-29,"10,000 Hours (with Justin Bieber)",Dan + Shay,12670,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,56,55.0,70.0,9,104
95,2020-11-05,"10,000 Hours (with Justin Bieber)",Dan + Shay,12082,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,57,56.0,83.0,9,104
86,2020-11-12,"10,000 Hours (with Justin Bieber)",Dan + Shay,12426,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,58,57.0,95.0,9,104
79,2020-11-19,"10,000 Hours (with Justin Bieber)",Dan + Shay,12565,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,59,58.0,86.0,9,104
93,2020-11-26,"10,000 Hours (with Justin Bieber)",Dan + Shay,12551,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,60,59.0,79.0,9,104
102,2020-12-03,"10,000 Hours (with Justin Bieber)",Dan + Shay,12534,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,61,60.0,93.0,9,104
95,2020-12-10,"10,000 Hours (with Justin Bieber)",Dan + Shay,13341,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,62,61.0,102.0,9,104
125,2020-12-17,"10,000 Hours (with Justin Bieber)",Dan + Shay,12248,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,63,62.0,95.0,9,125
137,2020-12-24,"10,000 Hours (with Justin Bieber)",Dan + Shay,11452,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,64,63.0,125.0,9,137
113,2020-12-31,"10,000 Hours (with Justin Bieber)",Dan + Shay,12350,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,65,64.0,137.0,9,137
83,2021-01-07,"10,000 Hours (with Justin Bieber)",Dan + Shay,12502,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,66,65.0,113.0,9,137
80,2021-01-14,"10,000 Hours (with Justin Bieber)",Dan + Shay,13025,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,67,66.0,83.0,9,137
91,2021-01-21,"10,000 Hours (with Justin Bieber)",Dan + Shay,12560,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,68,67.0,80.0,9,137
85,2021-01-28,"10,000 Hours (with Justin Bieber)",Dan + Shay,12854,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,69,68.0,91.0,9,137
80,2021-02-04,"10,000 Hours (with Justin Bieber)",Dan + Shay,13500,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,70,69.0,85.0,9,137
84,2021-02-11,"10,000 Hours (with Justin Bieber)",Dan + Shay,13332,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,71,70.0,80.0,9,137
74,2021-02-18,"10,000 Hours (with Justin Bieber)",Dan + Shay,14405,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,72,71.0,84.0,9,137
66,2021-02-25,"10,000 Hours (with Justin Bieber)",Dan + Shay,14610,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,73,72.0,74.0,9,137
66,2021-03-04,"10,000 Hours (with Justin Bieber)",Dan + Shay,14251,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,74,73.0,66.0,9,137
70,2021-03-11,"10,000 Hours (with Justin Bieber)",Dan + Shay,14151,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,75,74.0,66.0,9,137
61,2021-03-18,"10,000 Hours (with Justin Bieber)",Dan + Shay,15029,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,76,75.0,70.0,9,137
65,2021-03-25,"10,000 Hours (with Justin Bieber)",Dan + Shay,15011,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,77,76.0,61.0,9,137
61,2021-04-01,"10,000 Hours (with Justin Bieber)",Dan + Shay,14982,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,78,77.0,65.0,9,137
63,2021-04-08,"10,000 Hours (with Justin Bieber)",Dan + Shay,14673,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,79,78.0,61.0,9,137
64,2021-04-15,"10,000 Hours (with Justin Bieber)",Dan + Shay,13710,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,80,79.0,63.0,9,137
59,2021-04-22,"10,000 Hours (with Justin Bieber)",Dan + Shay,13358,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,81,80.0,64.0,9,137
56,2021-04-29,"10,000 Hours (with Justin Bieber)",Dan + Shay,13345,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,82,81.0,59.0,9,137
62,2021-05-06,"10,000 Hours (with Justin Bieber)",Dan + Shay,13588,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,83,82.0,56.0,9,137
68,2021-05-13,"10,000 Hours (with Justin Bieber)",Dan + Shay,12431,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,84,83.0,62.0,9,137
78,2021-05-20,"10,000 Hours (with Justin Bieber)",Dan + Shay,13527,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,85,84.0,68.0,9,137
87,2021-05-27,"10,000 Hours (with Justin Bieber)",Dan + Shay,13311,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,86,85.0,78.0,9,137
86,2021-06-03,"10,000 Hours (with Justin Bieber)",Dan + Shay,13223,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,87,86.0,87.0,9,137
94,2021-06-10,"10,000 Hours (with Justin Bieber)",Dan + Shay,12809,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,88,87.0,86.0,9,137
92,2021-06-17,"10,000 Hours (with Justin Bieber)",Dan + Shay,12973,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,89,88.0,94.0,9,137
105,2021-06-24,"10,000 Hours (with Justin Bieber)",Dan + Shay,12329,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,90,89.0,92.0,9,137
113,2021-07-01,"10,000 Hours (with Justin Bieber)",Dan + Shay,11977,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",ae,91,90.0,105.0,9,137
