chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
58,2020-02-27,00:00 (Zero O’Clock),BTS,310286,4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock)BTS,in,1,,,58.0,58.0
182,2020-03-05,00:00 (Zero O’Clock),BTS,160831,4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock)BTS,in,2,1.0,58.0,58.0,182.0
40,2019-02-28,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,18715,4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker)YUNGBLUD,in,1,,,40.0,40.0
80,2019-03-07,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,51244,4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker)YUNGBLUD,in,2,1.0,40.0,40.0,80.0
97,2019-03-14,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,48378,4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker)YUNGBLUD,in,3,2.0,80.0,40.0,97.0
93,2019-03-21,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,49918,4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker)YUNGBLUD,in,4,3.0,97.0,40.0,97.0
197,2019-03-28,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,35279,4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker)YUNGBLUD,in,5,4.0,93.0,40.0,197.0
140,2020-03-12,2 Cheene,Khan Bhaini,177657,5fxWkzRSOyCH5i0pi6HHfu,2 CheeneKhan Bhaini,in,1,,,140.0,140.0
165,2020-03-19,2 Cheene,Khan Bhaini,162649,5fxWkzRSOyCH5i0pi6HHfu,2 CheeneKhan Bhaini,in,2,1.0,140.0,140.0,165.0
198,2020-07-30,2002,Anne-Marie,168545,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,1,,,198.0,198.0
197,2020-08-20,2002,Anne-Marie,166738,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,2,,,197.0,198.0
200,2020-08-27,2002,Anne-Marie,165906,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,3,1.0,197.0,197.0,200.0
187,2020-09-03,2002,Anne-Marie,177570,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,4,2.0,200.0,187.0,200.0
197,2020-09-10,2002,Anne-Marie,184336,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,5,3.0,187.0,187.0,200.0
200,2020-09-17,2002,Anne-Marie,191084,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,6,4.0,197.0,187.0,200.0
188,2020-10-15,2002,Anne-Marie,219562,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,7,4.0,,187.0,200.0
183,2020-10-22,2002,Anne-Marie,223075,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,in,8,5.0,188.0,183.0,200.0
59,2021-07-15,295,Sidhu Moose Wala,456572,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,1,,,59.0,59.0
4,2021-07-22,295,Sidhu Moose Wala,1392201,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,2,1.0,59.0,4.0,59.0
8,2021-07-29,295,Sidhu Moose Wala,1047753,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,3,2.0,4.0,4.0,59.0
14,2021-08-05,295,Sidhu Moose Wala,870710,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,4,3.0,8.0,4.0,59.0
25,2021-08-12,295,Sidhu Moose Wala,774910,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,5,4.0,14.0,4.0,59.0
35,2021-08-19,295,Sidhu Moose Wala,691326,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,6,5.0,25.0,4.0,59.0
50,2021-08-26,295,Sidhu Moose Wala,616368,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,7,6.0,35.0,4.0,59.0
56,2021-09-02,295,Sidhu Moose Wala,547365,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,8,7.0,50.0,4.0,59.0
70,2021-09-09,295,Sidhu Moose Wala,502505,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,9,8.0,56.0,4.0,70.0
81,2021-09-16,295,Sidhu Moose Wala,483798,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,10,9.0,70.0,4.0,81.0
103,2021-09-23,295,Sidhu Moose Wala,444932,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,11,10.0,81.0,4.0,103.0
118,2021-09-30,295,Sidhu Moose Wala,417475,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,12,11.0,103.0,4.0,118.0
137,2021-10-07,295,Sidhu Moose Wala,395025,5W7DOVGQLTigu09afW7QMT,295Sidhu Moose Wala,in,13,12.0,118.0,4.0,137.0
171,2019-05-02,3 Nights,Dominic Fike,44448,1tNJrcVe6gwLEiZCtprs1u,3 NightsDominic Fike,in,1,,,171.0,171.0
135,2019-05-09,3 Nights,Dominic Fike,51577,1tNJrcVe6gwLEiZCtprs1u,3 NightsDominic Fike,in,2,1.0,171.0,135.0,171.0
99,2019-05-16,3 Nights,Dominic Fike,62255,1tNJrcVe6gwLEiZCtprs1u,3 NightsDominic Fike,in,3,2.0,135.0,99.0,171.0
175,2021-01-21,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,295835,3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - RemixAriana Grande",in,1,,,175.0,175.0
78,2020-11-05,34+35,Ariana Grande,365234,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,1,,,78.0,78.0
149,2020-11-12,34+35,Ariana Grande,271770,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,2,1.0,78.0,78.0,149.0
154,2020-11-19,34+35,Ariana Grande,267290,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,3,2.0,149.0,78.0,154.0
135,2020-11-26,34+35,Ariana Grande,313222,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,4,3.0,154.0,78.0,154.0
118,2020-12-03,34+35,Ariana Grande,326039,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,5,4.0,135.0,78.0,154.0
89,2020-12-10,34+35,Ariana Grande,396764,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,6,5.0,118.0,78.0,154.0
58,2020-12-17,34+35,Ariana Grande,489396,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,7,6.0,89.0,58.0,154.0
45,2020-12-24,34+35,Ariana Grande,548592,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,8,7.0,58.0,45.0,154.0
35,2020-12-31,34+35,Ariana Grande,598347,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,9,8.0,45.0,35.0,154.0
30,2021-01-07,34+35,Ariana Grande,636425,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,10,9.0,35.0,30.0,154.0
19,2021-01-14,34+35,Ariana Grande,729310,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,11,10.0,30.0,19.0,154.0
40,2021-01-21,34+35,Ariana Grande,561351,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,12,11.0,19.0,19.0,154.0
38,2021-01-28,34+35,Ariana Grande,584613,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,13,12.0,40.0,19.0,154.0
42,2021-02-04,34+35,Ariana Grande,548228,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,14,13.0,38.0,19.0,154.0
52,2021-02-11,34+35,Ariana Grande,516078,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,15,14.0,42.0,19.0,154.0
66,2021-02-18,34+35,Ariana Grande,477711,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,16,15.0,52.0,19.0,154.0
80,2021-02-25,34+35,Ariana Grande,440301,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,17,16.0,66.0,19.0,154.0
94,2021-03-04,34+35,Ariana Grande,416073,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,18,17.0,80.0,19.0,154.0
124,2021-03-11,34+35,Ariana Grande,372691,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,19,18.0,94.0,19.0,154.0
147,2021-03-18,34+35,Ariana Grande,338498,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,20,19.0,124.0,19.0,154.0
167,2021-03-25,34+35,Ariana Grande,321902,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,21,20.0,147.0,19.0,167.0
188,2021-04-01,34+35,Ariana Grande,291631,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,22,21.0,167.0,19.0,188.0
197,2021-04-08,34+35,Ariana Grande,274581,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,23,22.0,188.0,19.0,197.0
198,2021-04-15,34+35,Ariana Grande,263412,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,24,23.0,197.0,19.0,198.0
195,2021-04-22,34+35,Ariana Grande,252860,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,25,24.0,198.0,19.0,198.0
198,2021-04-29,34+35,Ariana Grande,250227,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,in,26,25.0,195.0,19.0,198.0
42,2019-02-28,365,Zedd,18226,2XWjPtKdi5sucFYtVav07d,365Zedd,in,1,,,42.0,42.0
56,2019-03-07,365,Zedd,61212,2XWjPtKdi5sucFYtVav07d,365Zedd,in,2,1.0,42.0,42.0,56.0
64,2019-03-14,365,Zedd,58716,2XWjPtKdi5sucFYtVav07d,365Zedd,in,3,2.0,56.0,42.0,64.0
67,2019-03-21,365,Zedd,58218,2XWjPtKdi5sucFYtVav07d,365Zedd,in,4,3.0,64.0,42.0,67.0
104,2019-03-28,365,Zedd,50247,2XWjPtKdi5sucFYtVav07d,365Zedd,in,5,4.0,67.0,42.0,104.0
148,2019-04-04,365,Zedd,45479,2XWjPtKdi5sucFYtVav07d,365Zedd,in,6,5.0,104.0,42.0,148.0
195,2019-04-18,365,Zedd,40065,2XWjPtKdi5sucFYtVav07d,365Zedd,in,7,5.0,,42.0,195.0
20,2020-12-10,3:59 AM,DIVINE,763142,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,1,,,20.0,20.0
31,2020-12-17,3:59 AM,DIVINE,626758,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,2,1.0,20.0,20.0,31.0
41,2020-12-24,3:59 AM,DIVINE,561083,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,3,2.0,31.0,20.0,41.0
51,2020-12-31,3:59 AM,DIVINE,512219,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,4,3.0,41.0,20.0,51.0
54,2021-01-07,3:59 AM,DIVINE,480881,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,5,4.0,51.0,20.0,54.0
49,2021-01-14,3:59 AM,DIVINE,521604,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,6,5.0,54.0,20.0,54.0
37,2021-01-21,3:59 AM,DIVINE,570039,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,7,6.0,49.0,20.0,54.0
34,2021-01-28,3:59 AM,DIVINE,605338,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,8,7.0,37.0,20.0,54.0
31,2021-02-04,3:59 AM,DIVINE,620439,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,9,8.0,34.0,20.0,54.0
28,2021-02-11,3:59 AM,DIVINE,644863,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,10,9.0,31.0,20.0,54.0
30,2021-02-18,3:59 AM,DIVINE,649601,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,11,10.0,28.0,20.0,54.0
42,2021-02-25,3:59 AM,DIVINE,599647,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,12,11.0,30.0,20.0,54.0
46,2021-03-04,3:59 AM,DIVINE,578607,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,13,12.0,42.0,20.0,54.0
33,2021-03-11,3:59 AM,DIVINE,652957,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,14,13.0,46.0,20.0,54.0
38,2021-03-18,3:59 AM,DIVINE,629932,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,15,14.0,33.0,20.0,54.0
45,2021-03-25,3:59 AM,DIVINE,599670,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,16,15.0,38.0,20.0,54.0
57,2021-04-01,3:59 AM,DIVINE,514314,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,17,16.0,45.0,20.0,57.0
61,2021-04-08,3:59 AM,DIVINE,481309,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,18,17.0,57.0,20.0,61.0
67,2021-04-15,3:59 AM,DIVINE,421614,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,19,18.0,61.0,20.0,67.0
87,2021-04-22,3:59 AM,DIVINE,365659,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,20,19.0,67.0,20.0,87.0
114,2021-04-29,3:59 AM,DIVINE,319724,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,21,20.0,87.0,20.0,114.0
124,2021-05-06,3:59 AM,DIVINE,310790,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,22,21.0,114.0,20.0,124.0
133,2021-05-13,3:59 AM,DIVINE,303683,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,23,22.0,124.0,20.0,133.0
147,2021-05-20,3:59 AM,DIVINE,293193,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,24,23.0,133.0,20.0,147.0
164,2021-05-27,3:59 AM,DIVINE,288702,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,25,24.0,147.0,20.0,164.0
165,2021-06-03,3:59 AM,DIVINE,286625,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,26,25.0,164.0,20.0,165.0
162,2021-06-10,3:59 AM,DIVINE,285206,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,27,26.0,165.0,20.0,165.0
173,2021-06-17,3:59 AM,DIVINE,281371,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,28,27.0,162.0,20.0,173.0
185,2021-06-24,3:59 AM,DIVINE,274446,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,29,28.0,173.0,20.0,185.0
186,2021-07-01,3:59 AM,DIVINE,278786,2gNMXJDKRmKWuevBGjN8wo,3:59 AMDIVINE,in,30,29.0,185.0,20.0,186.0
86,2019-10-03,4 Yaar,Parmish Verma,158256,3PkTSiCm3Etty1OLzDdfTh,4 YaarParmish Verma,in,1,,,86.0,86.0
131,2019-10-10,4 Yaar,Parmish Verma,126973,3PkTSiCm3Etty1OLzDdfTh,4 YaarParmish Verma,in,2,1.0,86.0,86.0,131.0
191,2019-10-17,4 Yaar,Parmish Verma,109437,3PkTSiCm3Etty1OLzDdfTh,4 YaarParmish Verma,in,3,2.0,131.0,86.0,191.0
186,2020-12-17,52 Gaj Ka Daman,Renuka Panwar,279751,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,1,,,186.0,186.0
132,2020-12-24,52 Gaj Ka Daman,Renuka Panwar,328394,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,2,1.0,186.0,132.0,186.0
112,2020-12-31,52 Gaj Ka Daman,Renuka Panwar,367997,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,3,2.0,132.0,112.0,186.0
100,2021-01-07,52 Gaj Ka Daman,Renuka Panwar,368199,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,4,3.0,112.0,100.0,186.0
107,2021-01-14,52 Gaj Ka Daman,Renuka Panwar,377239,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,5,4.0,100.0,100.0,186.0
117,2021-01-21,52 Gaj Ka Daman,Renuka Panwar,360747,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,6,5.0,107.0,100.0,186.0
121,2021-01-28,52 Gaj Ka Daman,Renuka Panwar,361126,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,7,6.0,117.0,100.0,186.0
135,2021-02-04,52 Gaj Ka Daman,Renuka Panwar,344304,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,8,7.0,121.0,100.0,186.0
141,2021-02-11,52 Gaj Ka Daman,Renuka Panwar,343363,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,9,8.0,135.0,100.0,186.0
145,2021-02-18,52 Gaj Ka Daman,Renuka Panwar,340292,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,10,9.0,141.0,100.0,186.0
165,2021-02-25,52 Gaj Ka Daman,Renuka Panwar,322570,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,11,10.0,145.0,100.0,186.0
190,2021-03-04,52 Gaj Ka Daman,Renuka Panwar,292210,6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka DamanRenuka Panwar,in,12,11.0,165.0,100.0,190.0
1,2019-02-28,7 rings,Ariana Grande,71486,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,1,,,1.0,1.0
3,2019-03-07,7 rings,Ariana Grande,236020,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,2,1.0,1.0,1.0,3.0
3,2019-03-14,7 rings,Ariana Grande,237034,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,3,2.0,3.0,1.0,3.0
4,2019-03-21,7 rings,Ariana Grande,245099,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,4,3.0,3.0,1.0,4.0
4,2019-03-28,7 rings,Ariana Grande,226696,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,5,4.0,4.0,1.0,4.0
5,2019-04-04,7 rings,Ariana Grande,199762,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,6,5.0,4.0,1.0,5.0
7,2019-04-11,7 rings,Ariana Grande,191068,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,7,6.0,5.0,1.0,7.0
14,2019-04-18,7 rings,Ariana Grande,194985,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,8,7.0,7.0,1.0,14.0
10,2019-04-25,7 rings,Ariana Grande,191122,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,9,8.0,14.0,1.0,14.0
11,2019-05-02,7 rings,Ariana Grande,178777,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,10,9.0,10.0,1.0,14.0
14,2019-05-09,7 rings,Ariana Grande,179730,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,11,10.0,11.0,1.0,14.0
15,2019-05-16,7 rings,Ariana Grande,172363,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,12,11.0,14.0,1.0,15.0
16,2019-05-23,7 rings,Ariana Grande,164513,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,13,12.0,15.0,1.0,16.0
17,2019-05-30,7 rings,Ariana Grande,165191,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,14,13.0,16.0,1.0,17.0
19,2019-06-06,7 rings,Ariana Grande,160704,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,15,14.0,17.0,1.0,19.0
19,2019-06-13,7 rings,Ariana Grande,156948,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,16,15.0,19.0,1.0,19.0
20,2019-06-20,7 rings,Ariana Grande,153610,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,17,16.0,19.0,1.0,20.0
29,2019-06-27,7 rings,Ariana Grande,148586,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,18,17.0,20.0,1.0,29.0
30,2019-07-04,7 rings,Ariana Grande,147628,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,19,18.0,29.0,1.0,30.0
47,2019-07-11,7 rings,Ariana Grande,155856,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,20,19.0,30.0,1.0,47.0
59,2019-07-18,7 rings,Ariana Grande,166284,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,21,20.0,47.0,1.0,59.0
77,2019-07-25,7 rings,Ariana Grande,165499,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,22,21.0,59.0,1.0,77.0
83,2019-08-01,7 rings,Ariana Grande,163605,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,23,22.0,77.0,1.0,83.0
63,2019-08-08,7 rings,Ariana Grande,170780,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,24,23.0,83.0,1.0,83.0
70,2019-08-15,7 rings,Ariana Grande,164834,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,25,24.0,63.0,1.0,83.0
71,2019-08-22,7 rings,Ariana Grande,162565,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,26,25.0,70.0,1.0,83.0
83,2019-08-29,7 rings,Ariana Grande,154396,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,27,26.0,71.0,1.0,83.0
79,2019-09-05,7 rings,Ariana Grande,153238,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,28,27.0,83.0,1.0,83.0
98,2019-09-12,7 rings,Ariana Grande,144083,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,29,28.0,79.0,1.0,98.0
95,2019-09-19,7 rings,Ariana Grande,149390,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,30,29.0,98.0,1.0,98.0
90,2019-09-26,7 rings,Ariana Grande,157192,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,31,30.0,95.0,1.0,98.0
97,2019-10-03,7 rings,Ariana Grande,152698,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,32,31.0,90.0,1.0,98.0
104,2019-10-10,7 rings,Ariana Grande,145096,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,33,32.0,97.0,1.0,104.0
117,2019-10-17,7 rings,Ariana Grande,143193,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,34,33.0,104.0,1.0,117.0
135,2019-10-24,7 rings,Ariana Grande,143977,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,35,34.0,117.0,1.0,135.0
150,2019-10-31,7 rings,Ariana Grande,132850,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,36,35.0,135.0,1.0,150.0
148,2019-11-07,7 rings,Ariana Grande,130313,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,37,36.0,150.0,1.0,150.0
141,2019-11-14,7 rings,Ariana Grande,131872,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,38,37.0,148.0,1.0,150.0
148,2019-11-21,7 rings,Ariana Grande,131854,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,39,38.0,141.0,1.0,150.0
152,2019-11-28,7 rings,Ariana Grande,134698,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,40,39.0,148.0,1.0,152.0
139,2019-12-05,7 rings,Ariana Grande,140199,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,41,40.0,152.0,1.0,152.0
65,2019-12-12,7 rings,Ariana Grande,226077,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,42,41.0,139.0,1.0,152.0
65,2019-12-19,7 rings,Ariana Grande,219791,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,43,42.0,65.0,1.0,152.0
67,2019-12-26,7 rings,Ariana Grande,231371,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,44,43.0,65.0,1.0,152.0
71,2020-01-02,7 rings,Ariana Grande,246388,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,45,44.0,67.0,1.0,152.0
75,2020-01-09,7 rings,Ariana Grande,246114,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,46,45.0,71.0,1.0,152.0
91,2020-01-16,7 rings,Ariana Grande,226183,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,47,46.0,75.0,1.0,152.0
94,2020-01-23,7 rings,Ariana Grande,212905,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,48,47.0,91.0,1.0,152.0
91,2020-01-30,7 rings,Ariana Grande,223745,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,49,48.0,94.0,1.0,152.0
93,2020-02-06,7 rings,Ariana Grande,223389,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,50,49.0,91.0,1.0,152.0
91,2020-02-13,7 rings,Ariana Grande,226356,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,51,50.0,93.0,1.0,152.0
97,2020-02-20,7 rings,Ariana Grande,215101,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,52,51.0,91.0,1.0,152.0
123,2020-02-27,7 rings,Ariana Grande,190872,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,53,52.0,97.0,1.0,152.0
110,2020-03-05,7 rings,Ariana Grande,196945,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,54,53.0,123.0,1.0,152.0
115,2020-03-12,7 rings,Ariana Grande,192256,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,55,54.0,110.0,1.0,152.0
111,2020-03-19,7 rings,Ariana Grande,192374,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,56,55.0,115.0,1.0,152.0
110,2020-03-26,7 rings,Ariana Grande,186409,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,57,56.0,111.0,1.0,152.0
106,2020-04-02,7 rings,Ariana Grande,190405,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,58,57.0,110.0,1.0,152.0
129,2020-04-09,7 rings,Ariana Grande,183041,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,59,58.0,106.0,1.0,152.0
137,2020-04-16,7 rings,Ariana Grande,183315,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,in,60,59.0,129.0,1.0,152.0
