chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
140,2021-12-09,"+82 (Prod. Dynamicduo, THAMA)","Paloalto, GIRIBOY, Dynamicduo, JUSTHIS, lIlBOI, DJ Wegun",12980,2fDv60k440Zif7SzI6jXUw,"+82 (Prod. Dynamicduo, THAMA)Paloalto, GIRIBOY, Dynamicduo, JUSTHIS, lIlBOI, DJ Wegun",kr,1,1.0,,,140,140,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-09
51,2021-02-04,00:00 (Zero O’Clock),BTS,15184,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,1,1.0,,,51,51,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
98,2021-02-11,00:00 (Zero O’Clock),BTS,15274,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,2,1.0,1.0,51.0,51,98,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
154,2021-02-18,00:00 (Zero O’Clock),BTS,7513,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,3,1.0,2.0,98.0,51,154,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
173,2021-02-25,00:00 (Zero O’Clock),BTS,7153,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,4,1.0,3.0,154.0,51,173,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
175,2021-03-04,00:00 (Zero O’Clock),BTS,6641,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,5,1.0,4.0,173.0,51,175,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
149,2021-05-27,00:00 (Zero O’Clock),BTS,9949,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,6,2.0,,,51,175,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
119,2021-06-03,00:00 (Zero O’Clock),BTS,11758,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,7,2.0,1.0,149.0,51,175,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
155,2021-06-10,00:00 (Zero O’Clock),BTS,10557,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,8,2.0,2.0,119.0,51,175,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
181,2021-06-17,00:00 (Zero O’Clock),BTS,9698,4lFT5k1oh0tqa8HX6N2HC5,00:00 (Zero O’Clock)BTS,kr,9,2.0,3.0,155.0,51,181,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
19,2021-12-02,"08Basick (Feat. Yumdda, punchnello)","Basick, YUMDDA, punchnello",40319,0o420trQgUtPnbMgCEAEKi,"08Basick (Feat. Yumdda, punchnello)Basick, YUMDDA, punchnello",kr,1,1.0,,,19,19,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-02
39,2021-12-09,"08Basick (Feat. Yumdda, punchnello)","Basick, YUMDDA, punchnello",29316,0o420trQgUtPnbMgCEAEKi,"08Basick (Feat. Yumdda, punchnello)Basick, YUMDDA, punchnello",kr,2,1.0,1.0,19.0,19,39,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-09
22,2021-06-24,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,38331,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,1,1.0,,,22,22,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
32,2021-07-01,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,34435,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,2,1.0,1.0,22.0,22,32,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
38,2021-07-08,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,30012,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,3,1.0,2.0,32.0,22,38,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
41,2021-07-15,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,29004,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,4,1.0,3.0,38.0,22,41,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
43,2021-07-22,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,26663,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,5,1.0,4.0,41.0,22,43,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
51,2021-07-29,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,22737,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,6,1.0,5.0,43.0,22,51,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
63,2021-08-05,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,18511,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,7,1.0,6.0,51.0,22,63,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
59,2021-08-12,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,18392,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,8,1.0,7.0,63.0,22,63,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
52,2021-08-19,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,21243,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,9,1.0,8.0,59.0,22,63,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
51,2021-08-26,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,20771,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,10,1.0,9.0,52.0,22,63,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
70,2021-09-02,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,18473,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,11,1.0,10.0,51.0,22,70,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
67,2021-09-09,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,16951,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,12,1.0,11.0,70.0,22,70,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
75,2021-09-16,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,15709,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,13,1.0,12.0,67.0,22,75,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
94,2021-09-23,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,13461,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,14,1.0,13.0,75.0,22,94,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
80,2021-09-30,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,13877,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,15,1.0,14.0,94.0,22,94,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
97,2021-10-07,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,12730,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,16,1.0,15.0,80.0,22,97,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
103,2021-10-14,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,11696,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,17,1.0,16.0,97.0,22,103,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
131,2021-10-21,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,10276,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. SeoriTOMORROW X TOGETHER,kr,18,1.0,17.0,103.0,22,131,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
18,2021-06-03,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,38321,3yTkoTuiKRGL2VAlQd7xsC,0X1=LOVESONG (I Know I Love you)TOMORROW X TOGETHER,kr,1,1.0,,,18,18,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
10,2021-06-10,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,52775,3yTkoTuiKRGL2VAlQd7xsC,0X1=LOVESONG (I Know I Love you)TOMORROW X TOGETHER,kr,2,1.0,1.0,18.0,10,18,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
17,2021-06-17,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,40001,3yTkoTuiKRGL2VAlQd7xsC,0X1=LOVESONG (I Know I Love you)TOMORROW X TOGETHER,kr,3,1.0,2.0,10.0,10,18,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
96,2021-05-20,1 0 0 . m i l ‘ (with Bas),J. Cole,11534,4n6NDfYake476trCjJRNl0,1 0 0 . m i l ‘ (with Bas)J. Cole,kr,1,1.0,,,96,96,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
115,2021-05-27,"1 step forward, 3 steps back",Olivia Rodrigo,11525,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps backOlivia Rodrigo",kr,1,1.0,,,115,115,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
111,2021-02-04,"10,000 Hours (with Justin Bieber)",Dan + Shay,10652,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,1,1.0,,,111,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
84,2021-02-11,"10,000 Hours (with Justin Bieber)",Dan + Shay,16254,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,2,1.0,1.0,111.0,84,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
80,2021-02-18,"10,000 Hours (with Justin Bieber)",Dan + Shay,10030,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,3,1.0,2.0,84.0,80,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
101,2021-02-25,"10,000 Hours (with Justin Bieber)",Dan + Shay,9387,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,4,1.0,3.0,80.0,80,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
102,2021-03-04,"10,000 Hours (with Justin Bieber)",Dan + Shay,8833,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,5,1.0,4.0,101.0,80,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
88,2021-03-11,"10,000 Hours (with Justin Bieber)",Dan + Shay,9409,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,6,1.0,5.0,102.0,80,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-11
99,2021-03-18,"10,000 Hours (with Justin Bieber)",Dan + Shay,9928,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,7,1.0,6.0,88.0,80,111,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-18
124,2021-03-25,"10,000 Hours (with Justin Bieber)",Dan + Shay,9722,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,8,1.0,7.0,99.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
122,2021-04-01,"10,000 Hours (with Justin Bieber)",Dan + Shay,10302,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,9,1.0,8.0,124.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
121,2021-04-08,"10,000 Hours (with Justin Bieber)",Dan + Shay,10602,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,10,1.0,9.0,122.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
109,2021-04-15,"10,000 Hours (with Justin Bieber)",Dan + Shay,11306,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,11,1.0,10.0,121.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-15
83,2021-04-22,"10,000 Hours (with Justin Bieber)",Dan + Shay,13477,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,12,1.0,11.0,109.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-22
98,2021-04-29,"10,000 Hours (with Justin Bieber)",Dan + Shay,11753,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,13,1.0,12.0,83.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-29
105,2021-05-06,"10,000 Hours (with Justin Bieber)",Dan + Shay,11294,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,14,1.0,13.0,98.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-06
118,2021-05-13,"10,000 Hours (with Justin Bieber)",Dan + Shay,10703,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,15,1.0,14.0,105.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-13
115,2021-05-20,"10,000 Hours (with Justin Bieber)",Dan + Shay,10425,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,16,1.0,15.0,118.0,80,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
150,2021-05-27,"10,000 Hours (with Justin Bieber)",Dan + Shay,9943,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,17,1.0,16.0,115.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
127,2021-06-03,"10,000 Hours (with Justin Bieber)",Dan + Shay,11385,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,18,1.0,17.0,150.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
130,2021-06-10,"10,000 Hours (with Justin Bieber)",Dan + Shay,11901,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,19,1.0,18.0,127.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
115,2021-06-17,"10,000 Hours (with Justin Bieber)",Dan + Shay,12535,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,20,1.0,19.0,130.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
117,2021-06-24,"10,000 Hours (with Justin Bieber)",Dan + Shay,13442,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,21,1.0,20.0,115.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
130,2021-07-01,"10,000 Hours (with Justin Bieber)",Dan + Shay,13534,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,22,1.0,21.0,117.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
127,2021-07-08,"10,000 Hours (with Justin Bieber)",Dan + Shay,12964,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,23,1.0,22.0,130.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
141,2021-07-15,"10,000 Hours (with Justin Bieber)",Dan + Shay,12146,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,24,1.0,23.0,127.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
132,2021-07-22,"10,000 Hours (with Justin Bieber)",Dan + Shay,12470,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,25,1.0,24.0,141.0,80,150,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
155,2021-07-29,"10,000 Hours (with Justin Bieber)",Dan + Shay,11222,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,26,1.0,25.0,132.0,80,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
146,2021-08-05,"10,000 Hours (with Justin Bieber)",Dan + Shay,11373,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,27,1.0,26.0,155.0,80,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
144,2021-08-12,"10,000 Hours (with Justin Bieber)",Dan + Shay,11237,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,28,1.0,27.0,146.0,80,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
134,2021-08-19,"10,000 Hours (with Justin Bieber)",Dan + Shay,11554,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,29,1.0,28.0,144.0,80,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
122,2021-08-26,"10,000 Hours (with Justin Bieber)",Dan + Shay,11317,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,30,1.0,29.0,134.0,80,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
141,2021-09-02,"10,000 Hours (with Justin Bieber)",Dan + Shay,11485,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,31,1.0,30.0,122.0,80,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
163,2021-09-09,"10,000 Hours (with Justin Bieber)",Dan + Shay,10531,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,32,1.0,31.0,141.0,80,163,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
172,2021-09-16,"10,000 Hours (with Justin Bieber)",Dan + Shay,9592,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,33,1.0,32.0,163.0,80,172,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
185,2021-09-23,"10,000 Hours (with Justin Bieber)",Dan + Shay,8867,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,34,1.0,33.0,172.0,80,185,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
193,2021-09-30,"10,000 Hours (with Justin Bieber)",Dan + Shay,8897,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,35,1.0,34.0,185.0,80,193,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
184,2021-10-07,"10,000 Hours (with Justin Bieber)",Dan + Shay,8686,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,36,1.0,35.0,193.0,80,193,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
174,2021-10-14,"10,000 Hours (with Justin Bieber)",Dan + Shay,8816,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,37,1.0,36.0,184.0,80,193,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
188,2021-10-21,"10,000 Hours (with Justin Bieber)",Dan + Shay,8567,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,38,1.0,37.0,174.0,80,193,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
199,2021-10-28,"10,000 Hours (with Justin Bieber)",Dan + Shay,8644,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)Dan + Shay",kr,39,1.0,38.0,188.0,80,199,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
197,2021-03-25,12:45 - Stripped,Etham,7410,4edtsBlaX23OPYmhA4R0GP,12:45 - StrippedEtham,kr,1,1.0,,,197,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
173,2021-04-29,12:45 - Stripped,Etham,8642,4edtsBlaX23OPYmhA4R0GP,12:45 - StrippedEtham,kr,2,2.0,,,173,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-29
187,2021-05-06,12:45 - Stripped,Etham,8575,4edtsBlaX23OPYmhA4R0GP,12:45 - StrippedEtham,kr,3,2.0,1.0,173.0,173,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-06
197,2021-05-13,12:45 - Stripped,Etham,8004,4edtsBlaX23OPYmhA4R0GP,12:45 - StrippedEtham,kr,4,2.0,2.0,187.0,173,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-13
200,2021-05-20,12:45 - Stripped,Etham,7926,4edtsBlaX23OPYmhA4R0GP,12:45 - StrippedEtham,kr,5,2.0,3.0,197.0,173,200,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
121,2021-07-01,18,Jeremy Zucker,14235,4h7CVH9xtHoYSlEV5Dpamk,18Jeremy Zucker,kr,1,1.0,,,121,121,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
152,2021-07-08,18,Jeremy Zucker,11360,4h7CVH9xtHoYSlEV5Dpamk,18Jeremy Zucker,kr,2,1.0,1.0,121.0,121,152,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
43,2021-10-28,2 MINUS 1 - Bonus Track,SEVENTEEN,22203,6o2Pu5qZcinw4mlDlQZFqu,2 MINUS 1 - Bonus TrackSEVENTEEN,kr,1,1.0,,,43,43,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
139,2021-11-04,2 MINUS 1 - Bonus Track,SEVENTEEN,10572,6o2Pu5qZcinw4mlDlQZFqu,2 MINUS 1 - Bonus TrackSEVENTEEN,kr,2,1.0,1.0,43.0,43,139,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-04
47,2021-03-25,2 Much,Justin Bieber,16947,0oaY19dUwZimIgzn3ZZLZO,2 MuchJustin Bieber,kr,1,1.0,,,47,47,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
79,2021-04-01,2 Much,Justin Bieber,13400,0oaY19dUwZimIgzn3ZZLZO,2 MuchJustin Bieber,kr,2,1.0,1.0,47.0,47,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
124,2021-04-08,2 Much,Justin Bieber,10432,0oaY19dUwZimIgzn3ZZLZO,2 MuchJustin Bieber,kr,3,1.0,2.0,79.0,47,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
189,2021-04-15,2 Much,Justin Bieber,8012,0oaY19dUwZimIgzn3ZZLZO,2 MuchJustin Bieber,kr,4,1.0,3.0,124.0,47,189,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-15
74,2021-02-04,2002,Anne-Marie,13259,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,1,1.0,,,74,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
36,2021-02-11,2002,Anne-Marie,22988,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,2,1.0,1.0,74.0,36,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
32,2021-02-18,2002,Anne-Marie,14046,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,3,1.0,2.0,36.0,32,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
37,2021-02-25,2002,Anne-Marie,13944,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,4,1.0,3.0,32.0,32,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
36,2021-03-04,2002,Anne-Marie,13708,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,5,1.0,4.0,37.0,32,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
38,2021-03-11,2002,Anne-Marie,13531,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,6,1.0,5.0,36.0,32,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-11
46,2021-03-18,2002,Anne-Marie,14014,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,7,1.0,6.0,38.0,32,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-18
63,2021-03-25,2002,Anne-Marie,14458,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,8,1.0,7.0,46.0,32,74,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
84,2021-04-01,2002,Anne-Marie,13174,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,9,1.0,8.0,63.0,32,84,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
74,2021-04-08,2002,Anne-Marie,13724,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,10,1.0,9.0,84.0,32,84,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
73,2021-04-15,2002,Anne-Marie,13543,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,11,1.0,10.0,74.0,32,84,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-15
72,2021-04-22,2002,Anne-Marie,14748,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,12,1.0,11.0,73.0,32,84,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-22
64,2021-04-29,2002,Anne-Marie,14985,2BgEsaKNfHUdlh97KmvFyo,2002Anne-Marie,kr,13,1.0,12.0,72.0,32,84,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-29
